epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,1332.08,1.25893,1.98294,1.12007,0.25681,0.45833,0.27095,0.1457,1.41934,2.54256,1.28421,0.00472,0.00472,0.00472
162,1340.32,1.44434,1.72152,1.38959,0.27031,0.5,0.25468,0.12313,1.49334,2.02241,1.32646,0.004687,0.004687,0.004687
163,1348.49,1.21347,1.63617,1.07515,0.22178,0.29167,0.29273,0.14116,1.45508,2.02456,1.31538,0.004654,0.004654,0.004654
164,1356.54,1.16283,1.53477,1.09192,0.25817,0.20833,0.27848,0.14591,1.43366,2.20236,1.3331,0.004621,0.004621,0.004621
165,1364.74,1.33521,1.56933,1.28703,0.24553,0.25,0.27624,0.13607,1.4906,2.35802,1.3678,0.004588,0.004588,0.004588
166,1372.94,1.40392,1.56171,1.27494,0.27516,0.20833,0.28276,0.1309,1.4958,2.71371,1.34748,0.004555,0.004555,0.004555
167,1381.16,1.41578,1.63741,1.24409,0.22687,0.54167,0.28782,0.13613,1.51434,2.34697,1.35524,0.004522,0.004522,0.004522
168,1389.36,1.27342,1.56084,1.1427,0.24254,0.375,0.28553,0.12434,1.57386,2.03922,1.38682,0.004489,0.004489,0.004489
169,1397.59,1.27832,1.64421,1.18155,0.26198,0.38476,0.29493,0.15297,1.4552,2.05366,1.30696,0.004456,0.004456,0.004456
170,1405.91,1.17604,1.54944,1.10135,0.34508,0.625,0.35942,0.17107,1.39882,2.73325,1.2774,0.004423,0.004423,0.004423
171,1414.27,1.30845,1.44377,1.25146,0.30086,0.58333,0.35462,0.17647,1.39283,2.12539,1.27608,0.00439,0.00439,0.00439
172,1422.66,1.33062,1.67472,1.31137,0.2683,0.33333,0.3295,0.16191,1.40002,2.1515,1.29323,0.004357,0.004357,0.004357
173,1431.06,1.21175,1.63859,1.12321,0.21388,0.58333,0.27793,0.1423,1.37167,2.43394,1.26713,0.004324,0.004324,0.004324
174,1439.42,1.21336,1.64255,1.21999,0.21067,0.45833,0.26117,0.13376,1.3718,2.44313,1.28653,0.004291,0.004291,0.004291
175,1447.91,1.12064,1.45054,1.0706,0.19256,0.22891,0.19963,0.10035,1.42477,2.07097,1.32172,0.004258,0.004258,0.004258
176,1456.32,1.27324,1.52928,1.2671,0.22937,0.25,0.27172,0.15296,1.3977,2.01153,1.31079,0.004225,0.004225,0.004225
177,1464.68,1.35759,1.7215,1.30693,0.29148,0.45833,0.32617,0.18088,1.38205,2.83899,1.26385,0.004192,0.004192,0.004192
178,1472.95,1.26911,2.08108,1.136,0.29773,0.41667,0.3444,0.1817,1.40681,2.90232,1.26757,0.004159,0.004159,0.004159
179,1481.26,1.26874,1.83643,1.14202,0.35597,0.41667,0.37763,0.19082,1.39973,2.13967,1.28399,0.004126,0.004126,0.004126
180,1490.11,1.2745,1.73225,1.2204,0.3388,0.19288,0.37329,0.18759,1.39845,2.00974,1.28407,0.004093,0.004093,0.004093
181,1498.69,1.34427,1.94846,1.29492,0.29965,0.16667,0.30872,0.15368,1.42169,2.0938,1.29242,0.00406,0.00406,0.00406
182,1507.1,1.31319,1.69512,1.14242,0.21578,0.25,0.29448,0.14773,1.33374,2.20602,1.2354,0.004027,0.004027,0.004027
183,1515.49,1.20653,1.45206,1.12738,0.27258,0.41667,0.31578,0.15873,1.36824,2.11603,1.27955,0.003994,0.003994,0.003994
184,1523.64,1.20095,1.46395,1.21542,0.27578,0.33333,0.299,0.15577,1.41531,2.0572,1.31741,0.003961,0.003961,0.003961
185,1531.81,1.08334,1.27341,1.07995,0.23405,0.35678,0.27996,0.14152,1.48858,1.94753,1.34145,0.003928,0.003928,0.003928
186,1539.97,1.24085,1.67693,1.20598,0.24481,0.625,0.28765,0.15222,1.45479,3.05506,1.30258,0.003895,0.003895,0.003895
187,1548.11,1.13019,1.96485,1.05228,0.2461,0.58333,0.30048,0.15248,1.43569,3.26698,1.30388,0.003862,0.003862,0.003862
188,1556.61,1.32279,1.46442,1.23995,0.28556,0.45833,0.29708,0.14776,1.53939,2.32685,1.34945,0.003829,0.003829,0.003829
189,1565.17,1.38803,1.53232,1.30355,0.21734,0.5,0.3091,0.15022,1.42571,2.32144,1.28559,0.003796,0.003796,0.003796
