epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,3397.19,1.35363,1.70198,1.19981,0.19063,0.66667,0.26678,0.13555,1.33047,4.13529,1.23021,0.005413,0.005413,0.005413
141,3419.6,1.47227,1.69664,1.3721,0.37118,0.29167,0.31556,0.14627,1.37089,3.58398,1.25953,0.00538,0.00538,0.00538
142,3444.17,1.29152,1.61146,1.17262,0.24308,0.625,0.36388,0.17278,1.34432,3.76701,1.2307,0.005347,0.005347,0.005347
143,3468.43,1.5447,1.67044,1.44913,0.22322,0.58333,0.35596,0.16804,1.31008,3.57056,1.20556,0.005314,0.005314,0.005314
144,3493.49,1.38584,1.628,1.31696,0.28579,0.5,0.38772,0.18311,1.3598,2.42416,1.26688,0.005281,0.005281,0.005281
145,3518.66,1.59731,1.87386,1.50092,0.25336,0.625,0.3778,0.17162,1.38979,2.55816,1.27477,0.005248,0.005248,0.005248
146,3544.12,1.40506,1.91003,1.30348,0.34063,0.33333,0.28682,0.12993,1.37666,3.18479,1.26881,0.005215,0.005215,0.005215
147,3569.06,1.46184,1.77448,1.37878,0.19142,0.29167,0.2441,0.12876,1.3982,2.46003,1.28103,0.005182,0.005182,0.005182
148,3594.27,1.32198,1.92558,1.17154,0.17807,0.375,0.23643,0.12783,1.47835,2.35648,1.31416,0.005149,0.005149,0.005149
149,3618.62,1.35719,1.84146,1.30908,0.1374,0.75,0.28612,0.13969,1.41461,2.39528,1.30459,0.005116,0.005116,0.005116
150,3633.38,1.49976,2.11889,1.31004,0.17239,0.79167,0.30802,0.16413,1.33311,2.07054,1.26541,0.005083,0.005083,0.005083
151,3646.58,1.04932,1.58077,0.99912,0.27375,0.20833,0.30392,0.15055,1.33592,2.0071,1.24485,0.00505,0.00505,0.00505
152,3659.83,1.34129,1.75836,1.27879,0.23971,0.16667,0.25875,0.12408,1.45473,1.97488,1.29353,0.005017,0.005017,0.005017
153,3673.09,1.56739,2.01941,1.46723,0.22587,0.375,0.27632,0.12463,1.45307,2.11195,1.2903,0.004984,0.004984,0.004984
154,3686.38,1.37901,1.82264,1.35473,0.3178,0.29167,0.2845,0.13147,1.48053,3.07376,1.29646,0.004951,0.004951,0.004951
155,3699.52,1.30046,2.19367,1.13712,0.30215,0.375,0.32517,0.1463,1.53863,2.15792,1.33035,0.004918,0.004918,0.004918
156,3712.81,1.49431,1.82808,1.33849,0.34961,0.33333,0.31665,0.15365,1.44806,2.20951,1.27377,0.004885,0.004885,0.004885
157,3726.15,1.31928,1.66256,1.19029,0.48302,0.23443,0.29557,0.14112,1.35391,3.47742,1.21522,0.004852,0.004852,0.004852
158,3739.46,1.25577,1.52195,1.21633,0.21171,0.375,0.35081,0.15661,1.37018,2.27022,1.22388,0.004819,0.004819,0.004819
